,terminal_group_1,terminal_group_2,terminal_group_3,backbone,frac-1,frac-2,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
2005,ethylene,nitro,perfluoromethyl,alkylsilane,0.5,0.5,0.145375897,13.06185,11.729,0.424410306,0.190442224,4.0578545,4.020392,86.543524,67.509775,17,6.93301275,6.8660255,5.632874,5.133893,1.882874,1.6318549999999998,3.32435875,3.25,2.55566225,2.3169470000000003,0.68066225,0.5443775,0.344407,0.191055,0.344407,0.191055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,21.0,0.9179306348,0.8457559320000001,0.0,-0.32,-0.43,1.63752825,1.2212045,1.1092115,1.07,11.4894365,-2.353077,0.4862184120500001,27.44214875,21.306059,0.1195139355,0.010815847,30.11197875,28.408246500000004,1.0556,0.5426,64.02025,47.0245,67.7751745,51.531664,4.25,3.5,0.3335282255,0.133532159,0.7111058222000001,0.555743801,0.2418578432,4.8255e-06,27.605350895,3.819668252,41.1965244308,28.858573293499997,64.5042375148,32.6782415075,0.5,0.0,1.0583996032,0.9179470845000001,0.524278,0.298533,0.396922,0.333333,0.3986297465,5e-09,10.785,0.0,14.629225,12.117983,13.97295275,13.171245,0.8013355,0.796241,0.48971125,0.4345270000000001,0.096785,0.0,0.51028875,0.4551045,0.1018795,0.0,22.98544875,21.8354845,3.0881495,0.0,2.5285795,0.0,0.1986645,0.19357
593,amino,nitrophenyl,ethylene,alkylsilane,0.5,0.5,0.12386833126666667,19.9217,15.871,0.4298333962,0.2942737435,4.028317,3.657118,193.004787,125.728624,17,8.732051,7.654700999999998,8.177731,7.5,2.177731,1.5,4.559401,3.854059,3.86419725,3.5,0.8905905000000001,0.5,0.43267925,0.125,0.43267925,0.125,0.1985945,0.0,0.1985945,0.0,0.09929725,0.0,0.09929725,0.0,25.5,18.0,0.9371950822,0.8899799884999999,0.0,-0.485,-0.71,0.5454424999999999,0.042408999999999995,-5.825166499999999,-12.390333,-28.749869,-51.393584,0.7085427350333333,751.0535139999997,50.070311,0.2089257015,0.181685049,36.98073275,29.209355,0.9656800000000002,0.7390599999999999,57.041500000000006,36.033,63.04594425,42.04695,4.5,3.0,0.2942452155,0.175804638,0.7568208068000001,0.6894462464999999,0.0324341037,9.651e-06,33.6124086435,3.492125607,109.6710475295,16.377051061,143.133952432,19.869176611,1.25,1.0,1.0483552833,0.8415587529999999,0.29352725,0.23080799999999999,0.53738775,0.421022,0.0225810977,1.0000000000000002e-08,17.29,0.0,13.918976999999998,8.224552000000001,21.54501225,19.435003,0.8681164999999998,0.7362329999999999,0.64233975,0.5820285,0.110632,0.0,0.3576602500000001,0.297349,0.0212515,0.0,30.083634000000004,27.659555,1.4218465,0.0,3.95850875,0.0,0.1318835,0.0
1652,difluoromethyl,fluorophenyl,carboxyl,alkylsilane,0.5,0.5,0.13296563520000002,17.35865,13.3098,0.5493371300000001,0.455731993,3.836971,3.823378,159.0495495,94.701658,17,8.133253999999999,6.7844570000000015,7.06672175,5.816497,2.31672175,1.816497,4.2220464999999985,3.48138,3.299985,2.566497,0.9708604999999999,0.6582479999999999,0.50607675,0.287457,0.50607675,0.287457,0.14862275,0.0,0.14862275,0.0,0.0743115,0.0,0.0743115,0.0,29.0,24.0,0.9790304835,0.9676535540000001,0.0,-0.5125000000000001,-0.53,0.71566025,0.443274,1.63374175,1.47,1.44989425,1.4297885,0.7936568628,332.1095585,35.647376,0.0860086318,0.0458147835,36.596205499999996,29.766501,0.8968300000000001,0.0909,69.28325,56.02,74.03088575,60.021129,5.0,4.0,0.191110082,0.137858338,0.8333755018000001,0.7845546455,0.17518064700000002,0.15909481,27.8443470637,7.01852079,84.45326936069999,44.95084,110.96487813270001,50.948936106000005,1.0,1.0,1.22444619,1.057355523,0.408781,0.408148,0.5636475000000001,0.471618,0.2353120402,0.078576664,18.65,0.0,16.006601999999994,13.648531,19.1037115,9.903345,0.53653275,0.387865,0.4988625,0.350337,0.2744095,0.198482,0.5011375,0.352612,0.189058,0.116318,21.56520325,10.964168,5.3006265,3.200748,8.24448375,6.5856225,0.46346725,0.3147995
1843,difluoromethyl,pyrrole,cyclopropyl,alkylsilane,0.5,0.5,0.1627090166,18.500925,18.398,0.2532796742,0.107669877,3.4175935,3.090735,193.08202325,188.5760715,17,9.34668775,8.6933755,8.92578575,7.851571499999999,2.17578575,2.0,4.75368575,4.5073715,4.38059775,3.7611955,1.0187945,1.0,0.58315625,0.5413125,0.58315625,0.5413125,0.226127,0.202254,0.226127,0.202254,0.06536375,0.03125,0.06536375,0.03125,26.5,24.0,0.8560279810000001,0.7833539970000001,0.0,-0.215,-0.43,0.37376325,0.148148,0.80881075,0.222222,0.538341,0.0,0.58450226895,265.7179745,254.458072,0.0362400282,0.025785191000000002,38.0223805,37.976751,1.35678,1.29726,58.042,48.044,64.802789,56.0626,4.5,4.0,0.478008038,0.33446796300000003,0.6661197562000001,0.637791004,0.408666743,0.191266145,28.1702839438,24.737038525,39.1258999128,25.38398518,61.312807534799994,39.799322957,1.0,1.0,1.1003151465,1.033636924,0.2975665,0.144378,0.46631275,0.300983,0.5740994922,0.3920474165,3.9475,0.0,13.829971,10.966068,22.63246375,19.7732275,0.83466925,0.6693385000000001,0.623267,0.547322,0.107172,0.0,0.376733,0.300788,0.058159,0.0,31.422602500000004,26.387437,1.600374,0.0,3.43945825,0.0,0.16533075,0.0
2517,hydroxyl,phenyl,perfluoromethyl,alkylsilane,0.5,0.5,0.1551210597,15.69495,11.729,0.2484195512,0.190442224,3.7225025,3.424613,136.93733375,67.509775,17,7.79280225,7.0,6.6690085,5.133893,2.1690085,2.133893,3.9340215,3.25,3.1240665,2.3169470000000003,0.8970045,0.816947,0.4988795,0.497759,0.4988795,0.497759,0.125,0.0,0.125,0.0,0.0625,0.0,0.0625,0.0,28.5,25.0,0.8786170087999999,0.8457559320000001,0.0,-0.31,-0.41,1.21163375,0.3694155,-5.7843462500000005,-12.7171155,-13.19842525,-51.7288005,0.35732965275,322.6535845,21.306059,0.3046023335,0.010815847,34.476892,31.815711,1.18518,0.80176,68.52975,56.0435,73.03154625,62.0444075,4.75,4.5,0.4661589482,0.3987936045,0.5784750982,0.555743801,0.2418571612,3.4615e-06,47.1997255282,43.0084175185,49.30155843479999,45.068641301499994,92.2036461685,88.077058815,0.5,0.0,1.054077534,0.909302946,0.54565775,0.3412925,0.45598299999999997,0.333333,0.398629744,0.0,5.0575,0.0,14.45710775,11.7737485,18.51968375,13.171245,0.8056964999999999,0.796241,0.48830775,0.4345270000000001,0.07219825,0.0,0.51169225,0.45791149999999997,0.12210525,0.0404515,28.25364,24.135413,3.4459495,0.7156,1.277202,0.0,0.1943035,0.184848
767,carboxyl,difluoromethyl,isopropyl,alkylsilane,0.5,0.5,0.13754298796666667,16.50295,12.493900000000002,0.4933080170000001,0.39162384,4.7323055,3.921885,123.2270335,80.86060400000002,17,9.44611425,6.892228499999999,8.8931065,5.786213,1.8931065,1.786213,4.557845,3.3656899999999994,4.17361525,2.5972305,0.6965530000000001,0.6431060000000001,0.324467,0.273934,0.324467,0.273934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.0,0.974075227,0.961488646,0.0,-0.1675,-0.335,0.33683725000000003,0.12,1.8325,1.665,0.8325,0.0,0.7493214154000001,170.27861425,28.4767175,0.07709046950000001,0.049267461000000005,35.64730275,29.41082350000001,1.171725,0.68115,53.5315,48.044,60.55143399999999,58.07825,4.0,4.0,0.21761792850000009,0.160887577,0.8774411162000001,0.87682599,0.3998334798,0.2708105005,13.289952050800002,8.7396883685,52.2121765843,47.340641113500006,59.506484807700005,53.9250652435,0.5,0.0,1.1595159363,1.0590903484999998,0.30195000000000005,0.123042,0.4196929999999999,0.263646,0.4550476272000001,0.4313357485,9.325,0.0,14.416094,13.707586,19.60883375,12.7680335,0.70903175,0.4180635,0.55893675,0.4592215,0.16736000000000004,0.0,0.44106325,0.341348,0.1236085,0.0,25.90338375,11.649547500000002,3.45050025,0.0,4.67104375,0.0,0.29096825,0.0
2206,fluorophenyl,methyl,ethylene,alkylsilane,0.5,0.5,0.11336624623333336,18.55675,15.871,0.373994393,0.182595737,4.12504,3.850564,173.18558875,125.728624,17,8.568375999999999,7.654700999999998,8.219491,7.5,1.9694910000000003,1.5,4.408386,3.854059,3.9222455000000003,3.5,0.7972454999999999,0.5,0.3597455,0.125,0.3597455,0.125,0.14862275,0.0,0.14862275,0.0,0.0743115,0.0,0.0743115,0.0,23.0,18.0,0.8028390522000001,0.6212679285,0.0,-0.3425,-0.425,0.34920899999999994,0.042408999999999995,0.80374175,0.7399999999999999,-2.80318275,-6.106154,0.7176223808,339.321026,50.070311,0.1964643223,0.1567622905,34.93735,29.209355,1.38623,1.1923,49.79075,36.033,56.048507,42.04695,4.0,3.0,0.403122225,0.175804638,0.8309689668000001,0.8241953670000001,0.1124152858,9.651e-06,24.268165021999998,3.492125607,58.5563287495,16.377051061,82.03886993319999,19.869176611,1.0,1.0,0.989897915,0.8415587529999999,0.22338575,0.21596350000000006,0.44736925,0.421022,0.2391197412,1.0000000000000002e-08,0.0,0.0,10.0215465,8.224552000000001,23.387306,19.435003,0.98053475,0.9610695,0.68922675,0.6758025,0.01946525,0.0,0.31077325,0.297349,0.0,0.0,32.31124875,27.659555,0.0,0.0,1.09760375,0.0,0.01946525,0.0
103,acetyl,difluoromethyl,isopropyl,alkylsilane,0.5,0.5,0.14858586366666668,17.26425,14.0165,0.4742437792,0.39162384,4.87620875,4.2096915,130.56471100000002,95.535959,17,9.8943375,7.788675,9.41604425,6.8320884999999985,1.91604425,1.8320885,4.72617525,3.7023505,4.458022,3.166044,0.708022,0.666044,0.33488375,0.2947675,0.33488375,0.2947675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.0,0.9726417485,0.961488646,0.0,-0.1175,-0.235,0.28392399999999995,0.12,1.8825,1.765,0.8825,0.0,0.7543239260333333,177.26172224999996,42.4429335,0.06929387349999999,0.049267461000000005,36.7207975,31.557813,1.297825,0.9333500000000002,52.5345,48.044,60.05661799999999,58.07825,4.0,4.0,0.226680844,0.179013408,0.8788330608,0.87682599,0.4334011088000001,0.3379457585,13.876440056300002,9.9126643795,52.92353081529999,48.7633495755,60.227062026000006,55.36621968,0.75,0.0,1.1757652977,1.0915890715,0.30100225,0.123042,0.49622725,0.263646,0.5267483375,0.4787595060000001,4.2675,0.0,13.32687475,12.946163500000004,21.75757775,17.0655215,0.8251915000000001,0.6503829999999999,0.6136205,0.568589,0.11664975,0.0,0.3863795,0.341348,0.058159,0.0,30.09023675,20.0232535,1.6003739999999995,0.0,3.39384175,0.0,0.1748085,0.0
2979,methyl,perfluoromethyl,carboxyl,alkylsilane,0.5,0.5,0.14062468283333335,12.424150000000004,11.5385,0.3692740918000001,0.0956059165,3.921885,3.823378,79.6057165,64.509775,17,6.892228499999999,6.7844570000000015,5.94172175,5.816497000000001,1.69172175,1.5669465,3.3656899999999994,3.25,2.67498525,2.566497,0.59586075,0.5334734999999999,0.26816825,0.2488795,0.26816825,0.2488795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,23.0,0.7791789275,0.567950442,0.0,-0.3175,-0.53,0.7351000000000001,0.443274,1.02210575,0.5742115,7.0679875,1.47,0.5185617299333333,28.4767175,21.306059,0.1421850742,0.12620248,28.72068225,27.6748635,0.69415,0.09090000000000002,54.2695,52.519,58.52697325,57.03281750000001,3.75,3.5,0.441328439,0.137858338,0.8251071215000001,0.768017885,0.3128838862,0.15909481,17.159248316,7.01852079,36.681603306999996,28.412366614,50.3961965768,49.8434570475,0.75,0.5,0.9669471955,0.8765388679999999,0.4332464999999999,0.408148,0.5361717500000001,0.4166665,0.4777229402000001,0.078576664,18.65,0.0,15.523591,12.682509,11.670429750000002,9.903345,0.64299275,0.387865,0.440034,0.35033699999999995,0.17516849999999998,0.0,0.559966,0.470269,0.18183875,0.1018795,16.998020999999998,10.964168,5.24432725,3.0881495,4.9516725,0.0,0.35700724999999994,0.1018795
3057,methyl,toluene,cyclopropyl,alkylsilane,0.5,0.5,0.14448791863333335,21.015,18.398,0.1420149282,0.107669877,3.4968489999999997,3.090735,215.70065025,197.587975,17,10.3660255,10.0,10.25,10.0,2.25,2.0,5.28418775,5.0,5.0625,5.0,1.0625,1.0,0.625,0.625,0.625,0.625,0.28125,0.25,0.28125,0.25,0.09375,0.03125,0.09375,0.03125,26.0,24.0,0.7016635025000001,0.619973008,0.0,-0.195,-0.39,0.2836165,0.148148,0.5569324999999999,0.222222,0.25956599999999996,0.0,0.5439201627333333,1050.8418945,254.458072,0.0912452052,0.025785191000000002,40.970257,38.06801,1.5405600000000002,1.4163000000000003,54.0495,48.044,62.0626,56.0626,4.5,4.0,0.6279945207000001,0.621548113,0.7386680422,0.637791004,0.4599272072,0.2937870735,35.315497887,24.737038525,62.98884053800001,25.38398518,91.53611168799999,39.799322957,1.25,1.0,1.0949238807,1.033636924,0.1512695,0.144378,0.31081375,0.300983,0.6327534996999999,0.5093554315000001,0.0,0.0,10.966068,10.966068,28.4218865,25.4917,1.0,1.0,0.70119125,0.6992119999999998,0.0,0.0,0.29880875,0.2968295,0.0,0.0,39.3879545,36.457768,0.0,0.0,0.0,0.0,0.0,0.0
