,terminal_group_1,terminal_group_2,terminal_group_3,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,frac-1,frac-2,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min,backbone
7186,methoxy,cyclopropyl,difluoromethyl,0.16222142190000002,14.354875,11.678000000000004,0.3802460466,0.2130602163,3.6375238750000007,3.25465575,117.13169475,67.01955,17,8.213388375,7.0,7.5539955,5.755928999999999,1.8039955,1.755929,3.963388375,3.25,3.615013,2.627964,0.7400129999999999,0.6279640000000001,0.37733825,0.260411,0.37733825,0.260411,0.09375,0.0,0.09375,0.0,0.01171875,0.0,0.01171875,0.0,24.5,23.0,0.9078417990000002,0.8327295820000001,0.25,0.75,0.0,-0.075,-0.14,0.396771,0.129467,1.13333325,0.4066665,-2.45,-6.7600000000000025,0.6731064069666667,109.504274125,21.306059,0.0812795597,0.0788207365,32.384021875,29.055146,1.1996375,1.127875,54.02812500000001,46.03825,59.792761625,53.55741625,3.875,3.75,0.3494919626,0.18371650400000009,0.7965340395999999,0.7189201462,0.4688864948,0.382592594,15.001105446199999,10.449085568,36.8577877165,23.97330926,45.939531691400006,34.9795327967,1.125,1.0,1.0219785806,0.9831399743000001,0.34799137500000005,0.14241475,0.485770125,0.4757372500000001,0.7453963918000001,0.7060676615000001,1.15375,0.0,12.842098,11.884531,17.967856375,15.632722,0.7022313749999999,0.448262,0.568157125,0.568106,0.181451125,0.04379924999999999,0.431842875,0.4317917500000001,0.116318,0.0,22.6266835,12.334927,3.2007479999999995,0.0,4.982522875,1.18421575,0.297768625,0.04379924999999999,alkylsilane
6845,isopropyl,cyclopropyl,ethylene,0.13559134583333335,17.39875,15.871,0.3714754706,0.1784060032,4.051624375,3.70373275,157.6589855,125.728624,17,9.0773505,7.654700999999998,9.0,7.5,1.75,1.5,4.5207795,3.854059,4.34375,3.5,0.7187500000000001,0.5,0.3437500000000001,0.125,0.3437500000000001,0.125,0.09375,0.0,0.09375,0.0,0.01171875,0.0,0.01171875,0.0,21.25,18.0,0.9061301221,0.8279284382000002,0.25,0.75,0.0,-0.13,-0.26,0.09176000000000001,0.042408999999999995,0.70333325,0.6666664999999999,-3.053077,-6.106154,0.4994666243666667,159.466996375,50.070311,0.13358567400000002,0.031607477,34.115654,29.209355,1.33505,1.1923,42.0385,36.033,49.30673125000001,42.04695,3.5,3.0,0.3555534230000001,0.17624165500000002,0.7604037981999999,0.6970491245,0.30043818440000003,1.8922000000000006e-05,13.2564487825,3.499244941,24.811789591300002,16.361156508,32.9775488313,19.860399025,0.875,0.75,0.9656028585,0.8413722130000001,0.184926,0.139044,0.356335375,0.29164875,0.34279787659999994,3.16e-07,0.0,0.0,9.93799975,8.224552000000001,22.58309325,19.435003,1.0,1.0,0.6958615,0.689072,0.0,0.0,0.30413850000000003,0.297349,0.0,0.0,32.521093,27.659555,0.0,0.0,0.0,0.0,0.0,0.0,alkylsilane
3993,acetyl,pyrrole,cyclopropyl,0.14620942986666666,20.8170125,18.398,0.2188487782,0.107906868,3.3959333750000003,3.090735,230.600255875,197.587975,17,9.967200375,9.93440075,9.71873625,9.4374725,2.34373625,2.0,5.18111625,5.0,4.798425625,4.59685125,1.13072075,1.0,0.66197075,0.625,0.66197075,0.625,0.2766905,0.25,0.2766905,0.25,0.090233125,0.03125,0.090233125,0.03125,27.0,24.0,0.8428109130000001,0.7835129470000001,0.25,0.75,0.0,-0.31125,-0.6225,0.303532375,0.148148,0.6689106250000001,0.222222,0.3187615,0.0,0.25961253230000003,334.920147625,254.458072,0.028447810400000006,0.025788992,40.8784485,38.06801,1.2787325,1.141165,58.29925,48.044,65.6832265,56.0626,4.75,4.0,0.5142374324,0.4071384047,0.6228808711,0.6083229292,0.34900053049999996,0.073335435,33.3065313479,24.720121249,39.6673432025,25.361392070999997,67.4098114903,39.785177048,1.125,1.0,1.1344217934999998,1.033324218,0.25321187500000003,0.144378,0.558524,0.300983,0.4227888429,0.0912828737,8.055,0.0,15.297714875000002,10.966068,24.02579,22.559880000000003,0.940468625,0.88093725,0.61819175,0.5371715,0.059531375,0.0,0.38180825,0.300788,0.0,0.0,36.857811625,36.457768,0.0,0.0,2.46569325,0.0,0.059531375,0.0,alkylsilane
5058,cyclopropyl,acetyl,difluoromethyl,0.16189684746666666,14.271875,11.678000000000004,0.4997942904,0.4521567038,4.0461595,4.020392,104.72790987499998,67.01955,17,7.966506249999999,7.0,7.093557499999998,5.755928999999999,1.8435575,1.755929,3.8080128750000006,3.25,3.3280285000000003,2.627964,0.7030285,0.6279640000000001,0.331752,0.260411,0.331752,0.260411,0.03125,0.0,0.03125,0.0,0.00390625,0.0,0.00390625,0.0,25.0,24.0,0.9586752799,0.9343965438,0.25,0.75,0.0,-0.19375,-0.24750000000000005,0.437413875,0.21075275,1.58402775,1.3080555,1.5562499999999997,1.2525,0.7155984852666667,66.3027165,21.306059,0.0807617246,0.0777850662,32.05875425,29.055146,1.035975,0.80055,56.5265,51.035,61.78757787499999,57.54704875000001,4.0,4.0,0.2347765384,0.18371650400000009,0.8496945901999999,0.8252412475,0.3793760389,0.3761594838,11.823275589000001,10.449085568,45.9618738799,42.1814815868,53.60451205910001,50.309493532299996,1.375,1.0,1.0804011143,1.060817187,0.446465125,0.33936225000000003,0.6462046250000001,0.495803,0.6235737231,0.4624223242,6.40125,0.0,12.5659475,11.884531,17.939693875,15.632722,0.6688200000000001,0.448262,0.5848565,0.568106,0.2148625,0.110622,0.41514350000000005,0.398393,0.116318,0.0,21.116527,12.334927,3.2007479999999995,0.0,6.188366375,3.59590275,0.33118000000000003,0.110622,alkylsilane
7173,methoxy,cyano,methyl,0.1210844946,11.52325,11.348,0.44142749509999996,0.00076136,3.8107735,3.6011550000000003,68.696730875,61.509775,17,6.4160535,5.832107,6.09373625,5.1874725,1.21873625,1.0,3.048635875,2.8472717499999995,2.791133625,2.33226725,0.353633625,0.25,0.05468387500000002,0.0,0.05468387500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,14.0,0.6424828809,0.28987089,0.25,0.75,0.0,-0.19625,-0.3925,0.069605875,0.0,0.30375,0.0,-5.0565440000000015,-10.113088,0.6262917385,18.644296,15.982532999999998,1244.0449837509,0.305805999,24.239834625,23.534016,0.74463,0.46306,31.2745,24.022,36.163664,30.04695,2.5,2.0,0.5027437905000001,0.049277221,0.9857185694,0.980608247,0.2691913185,0.08668117599999997,2.1100473656,1.0131733342,8.4035956976,3.288809623,8.5305063649,3.354107189,0.75,0.5,0.624881389,0.554056298,0.211233,0.16666699999999998,0.75,0.5,0.5485685968,0.1403465525,10.075,0.0,13.287353375,8.224551,9.417209375,5.13063475,0.978100375,0.9562007500000002,0.4228705,0.220806,0.021899625,0.0,0.5771295,0.375065,0.0,0.0,22.112454875,21.928335,0.0,0.0,0.5921078750000001,0.0,0.021899625,0.0,alkylsilane
3462,perfluoromethyl,phenyl,difluoromethyl,0.154236806,16.566,11.678,0.38371465920000003,0.2203871975,3.935478,3.850564,144.24392275,67.01955,17,8.241025500000001,7.0,7.03643775,5.755929,2.28643775,1.755929,4.1063565,3.25,3.33071875,2.627964,0.95571875,0.6279640000000001,0.50464525,0.260411,0.50464525,0.260411,0.125,0.0,0.125,0.0,0.0625,0.0,0.0625,0.0,30.0,26.0,0.9207854648,0.8586547265000001,0.5,0.5,0.0,-0.3175,-0.495,1.03010825,0.664075,1.618548,1.3770959999999999,7.40858725,1.86,0.6638611075999999,324.9389,21.306059,0.046008046,0.008391616000000001,36.24052800000001,29.055146,1.526605,1.2714,72.28225,62.018,77.03437475,66.02810699999999,5.0,4.0,0.3479091308,0.183916816,0.7033243640000001,0.5327326010000001,0.31219254150000003,0.241858892,39.436161956,10.460855947,60.453538888500006,49.730442227,96.0958300532,56.901194381,0.75,0.5,1.2035152123,1.060825174,0.5037962500000001,0.4540245,0.37055125,0.24529949999999998,0.5913622885,0.398629744,0.0,0.0,12.9688995,11.884530999999999,21.7660315,15.632722,0.67319125,0.448262,0.59153075,0.568106,0.1595515,0.0,0.40846925,0.3850445,0.16725775,0.1018795,25.59969325,12.334927,4.74482275,3.0881495,4.390415,0.0,0.32680875,0.1018795,alkylsilane
5985,ethylene,perfluoromethyl,amino,0.15550400960000002,11.43795,10.1114,0.20758905390000001,0.13124090200000002,3.828185,3.541197,67.827603125,53.59071899999999,17,6.620512625,6.07735,5.836316874999999,5.72541975,1.4613168750000003,0.9472139999999999,3.172195375,2.943376,2.615372125,2.61271025,0.480658625,0.22360700000000006,0.202284625,0.0,0.202284625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,14.0,0.8444163015999999,0.808521514,0.25,0.75,0.0,-0.13125,-0.2225,0.7755831250000002,0.000175,-12.996841375,-27.04000000000001,-43.283788,-104.04,0.6871193657000001,22.791644,17.086166,0.21236398920000002,0.06699922750000001,26.1921145,21.220107,0.5247125,-0.4251,47.894125,26.018,52.28397512500001,31.042199,3.25,2.0,0.5162158028,0.4443434905,0.6197196730000001,0.616793644,0.24635571550000002,0.129891538,20.575009751099998,1.724369833,23.017039516600004,1.808559658,40.067649244,2.933318359,0.625,0.25,0.7725636035,0.435701406,0.4774951250000001,0.334771,0.6499861250000001,0.3552552500000001,0.34439207850000003,0.09059272700000004,13.01,0.0,10.923724125,6.935959999999999,13.71636425,12.695544,0.7779133750000001,0.708646,0.574125,0.501558,0.145677,0.0,0.425875,0.353308,0.07640962500000001,0.0,19.46411775,13.911787,2.316112125,0.0,2.8598585,0.0,0.222086625,0.15281925,alkylsilane
312,acetyl,methyl,cyclopropyl,0.14066724913333334,16.12475,13.8515,0.1956986698,0.107669877,3.65021325,3.090735,145.18452325,92.7810715,17,8.8943375,7.788675,8.727062,7.454124,1.727062,1.454124,4.35117525,3.7023505,4.238531,3.477062,0.7385309999999999,0.4770619999999999,0.394781,0.16456199999999999,0.394781,0.16456199999999999,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,21.5,19.0,0.7103816112000001,0.6374092255,0.5,0.5,0.0,-0.0825,-0.165,0.13197925,0.1158105,0.5286109999999999,0.222222,0.4175,0.0,0.4027811576,148.45050275,42.4429335,0.11302649199999999,0.025785191000000002,33.432629,28.797248,1.113525,0.8107500000000001,43.03549999999999,38.027,50.05350375,44.0444075,3.5,3.0,0.5933197535,0.5650913940000001,0.7859095281999999,0.637791004,0.498783768,0.371500195,15.511867002,6.286695479,25.463621236000005,25.38398518,34.1966428665,28.593962775999998,1.25,1.0,0.9359631078,0.8382892915000001,0.21494499999999997,0.144378,0.515945,0.300983,0.7085403965000001,0.6609292250000001,4.2675,0.0,11.04112075,10.966068,20.79637625,16.101052499999998,0.963126,0.926252,0.64810775,0.5970035,0.036874,0.0,0.35189225,0.300788,0.0,0.0,30.63886275,24.8199575,0.0,0.0,1.19863425,0.0,0.036874,0.0,alkylsilane
4507,carboxyl,hydroxyl,difluoromethyl,0.13917997016666667,10.556275,9.43455,0.4902717476,0.4331116182000001,3.6763019999999997,3.332212,59.33609562500001,51.65264125000001,17,6.30072225,5.6014445,5.445619625,5.13531025,1.445619625,1.13531025,3.02042,2.7908400000000007,2.426933625,2.22590325,0.4728095000000001,0.317655,0.166137625,0.07186425,0.166137625,0.07186425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,16.5,0.9721482421,0.9613424681999999,0.25,0.75,0.0,-0.15125000000000002,-0.1625,0.38759675,0.1111185,-9.02625,-19.9125,-37.90125,-77.6625,0.6475696548666667,19.670750375,18.03544175,0.5057225686,0.08373838299999999,25.4633995,21.871653,0.5002500000000001,-0.27090000000000003,48.51525,35.0125,52.52652525,39.0249435,3.25,2.5,0.2240638292,0.18371650400000009,0.8073846375999999,0.7406213422,0.2111851021,0.0397776102,6.3219954614,2.1949053548,30.980776020500002,12.219285868,35.5289127314,14.158294876800001,1.0,1.0,0.7844527242,0.5080882615,0.524512125,0.49545625,0.7048611250000002,0.495803,0.4022204461,0.0197157702,12.24875,0.0,12.955885125,11.884531,10.970082125,6.30744225,0.5089781250000001,0.448262,0.43614250000000004,0.304179,0.311641,0.304179,0.5638575,0.431894,0.17938137500000004,0.12612675,11.719320000000002,11.103713,4.662511125,2.92352625,7.544136124999999,6.30744225,0.4910218750000001,0.43030575,alkylsilane
189,acetyl,cyclopropyl,perfluoromethyl,0.16041013136666668,14.552749999999998,11.729,0.2638099102,0.190442224,3.8826275,3.744863,114.16497325,67.509775,17,8.1443375,7.0,7.0440085,5.133893,2.0440085,1.954124,3.91367525,3.25,3.3345045,2.3169470000000003,0.8345045,0.816947,0.48741049999999997,0.4770619999999999,0.48741049999999997,0.4770619999999999,0.0625,0.0,0.0625,0.0,0.0078125,0.0,0.0078125,0.0,28.0,24.0,0.8648848399999999,0.845755932,0.5,0.5,0.0,-0.1875,-0.21,1.12186825,0.1898845,1.047267,0.9461109999999998,13.083475,0.835,0.5015857641,90.1624995,21.306059,0.0356082453,0.010815846999999998,33.939978,31.815711000000004,1.2872,1.0058,65.527,50.03799999999999,70.53545875,57.0522325,4.5,4.0,0.46567667420000003,0.3978290565,0.6592606854999999,0.555743801,0.4717135972,0.4597163335,34.220894603299996,17.0507556685,45.06229831,36.590121052,71.572758745,46.815283968,0.75,0.0,1.1384235342,1.0779949465,0.51219525,0.27436750000000004,0.48236575,0.333333,0.6790125122,0.5607655364999999,4.2675,0.0,14.8136995,12.486932000000001,17.58312775,13.171245,0.8612464999999999,0.7962409999999999,0.5343344999999999,0.43452700000000005,0.036874,0.0,0.4656654999999999,0.365858,0.1018795,0.0,28.1100435,24.135413,3.0881495,0.0,1.19863425,0.0,0.1387535,0.07374800000000001,alkylsilane
