,terminal_group_1,terminal_group_2,terminal_group_3,backbone,frac-1,frac-2,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
4132,carboxyl,ethylene,cyclopropyl,alkylsilane,0.25,0.75,0.13934759496666668,16.81435,15.2307,0.3459494879,0.107906868,3.67310825,3.090735,157.77992875,117.9718825,17,8.71857,7.4371399999999985,8.539562125,7.07912425,1.789562125,1.5791242500000002,4.380444625,3.76088925,4.133312125,3.26662425,0.7697809999999999,0.539562,0.395307125,0.16561425,0.395307125,0.16561425,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,21.75,19.5,0.8846774040000001,0.7835129470000001,0.0,-0.16375,-0.3275,0.14538662500000002,0.14262525,0.572361,0.222222,-2.10605775,-4.2121155,0.39436885573333336,150.461324625,46.46457725,0.1169763209,0.025788992,33.70832575,29.3486415,1.166625,0.91695,44.536875,41.02975,51.30154737500001,46.54049475,3.625,3.25,0.3940249528,0.1667134455,0.7378789798000001,0.6374388129999999,0.33222871390000003,0.0397918018,14.5508946095,4.38166797,24.4306516445,23.499911218,33.7054290352,27.6256810225,1.0,1.0,0.9643131275,0.8953020370000001,0.2097605,0.144378,0.390334375,0.300983,0.3870054096,0.0197160072,4.6625,0.0,10.862825125,10.75958225,21.27189425,17.0520885,0.923483125,0.84696625,0.6568922500000001,0.6145725000000001,0.043792125,0.0,0.34310775,0.300788,0.032724750000000004,0.0,29.971738125,23.48570825,0.925063125,0.0,1.237918125,0.0,0.076516875,0.0
2849,methyl,perfluoromethyl,ethylene,alkylsilane,0.5,0.5,0.13002569175,13.70475,11.5385,0.3304994828,0.0956059165,4.209954,4.020392,95.1191995,64.509775,17,7.3273505,7.0,6.78347325,6.0669464999999985,1.53347325,1.5,3.5520294999999997,3.25,3.14173675,2.7834735,0.51673675,0.5,0.18693975,0.125,0.18693975,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,18.0,0.776180309,0.567950442,0.0,-0.1825,-0.26,0.5346675000000001,0.042408999999999995,0.65710575,0.5742115,3.2799105,-6.106154,0.305158705975,35.688185,21.306059,0.1971670113,0.1581676685,28.44210925,27.6748635,1.24485,1.1923,44.276,36.033,49.53988375,42.04695,3.25,3.0,0.460301589,0.175804638,0.7961066259999999,0.768017885,0.2333413068,9.651e-06,15.3960507245,3.492125607,22.3947088375,16.377051061,34.8563168293,19.869176611,0.75,0.5,0.8590488104999999,0.8415587529999999,0.3445765,0.23080799999999999,0.41884425,0.4166665,0.4384346132,1e-08,0.0,0.0,10.4535305,8.224552000000001,16.43625875,13.4375145,0.94906025,0.8981205,0.6161909999999999,0.5297310000000001,0.0,0.0,0.383809,0.297349,0.05093975,0.0,25.3457145,23.031874,1.54407475,0.0,0.0,0.0,0.05093975,0.0
4759,cyclopropyl,carboxyl,cyclopropyl,alkylsilane,0.25,0.75,0.1404143619,16.489925,14.581849999999998,0.3083168989,0.107906868,3.365476125,3.090735,159.005606125,120.42323725,17,8.794171375,7.58834275,8.431186375,6.862372750000001,1.931186375,1.86237275,4.4305175000000006,3.8610349999999998,4.087436375,3.17487275,0.8718429999999998,0.743686,0.4984213750000001,0.3718427500000001,0.4984213750000001,0.3718427500000001,0.15625,0.0625,0.15625,0.0625,0.01953125,0.0078125,0.01953125,0.0078125,24.0,24.0,0.8610851016000001,0.7835129470000001,0.0,-0.19875,-0.3975,0.25882025000000003,0.148148,0.69013875,0.222222,0.55125,0.0,0.6725570690666668,172.40406100000004,90.35005,0.0633542398,0.025788992,34.954944125,31.84187825,0.919275,0.42225,51.035,48.044,57.547048375,56.0626,4.0,4.0,0.4401335939,0.25893072780000004,0.7291496969,0.6374388129999999,0.4500824316,0.2754992372,18.085927177000002,11.451733105,32.6944357999,25.361392070999997,43.961308285600005,39.785177048,1.0,1.0,1.0422369521,1.033324218,0.24329175,0.144378,0.4339932500000001,0.300983,0.5010079129,0.2477210138,13.987500000000002,0.0,13.740544875,10.966068,19.646066875,13.800433750000002,0.7704493750000001,0.54089875,0.568383875,0.43755575,0.13137637500000002,0.0,0.431616125,0.300788,0.09817425,0.0,26.897668,17.337568,2.775189375,0.0,3.713754375,0.0,0.229550625,0.0
7704,nitro,perfluoromethyl,cyclopropyl,alkylsilane,0.25,0.75,0.14510634166666667,15.212175,12.02635,0.2192698604,0.107906868,3.52690425,3.090735,134.788393375,71.98881175,17,8.38466875,6.7693375,7.520673625,5.04134725,2.020673625,2.0,4.086672,3.173344,3.6299495,2.2598990000000003,0.8799494999999999,0.759899,0.531298375,0.43759675,0.531298375,0.43759675,0.125,0.0,0.125,0.0,0.015625,0.0,0.015625,0.0,27.0,24.0,0.8333458554000001,0.7835129470000001,0.0,-0.15375000000000005,-0.3075,1.1442685,0.148148,0.7167696250000001,0.222222,9.67448125,0.0,0.6433112804666666,137.354578875,20.25108575,0.04446886860000001,0.025788992,34.415788875,30.763567750000004,1.2829875,1.149675,61.655,48.044,67.165354125,56.0626,4.375,4.0,0.5222182406,0.4231000212,0.6406639761999999,0.6374388129999999,0.49374039420000004,0.3628151625,32.153827949299995,24.720121249,37.9141818705,25.361392070999997,61.695247531899994,39.785177048,0.625,0.25,1.0904771295,1.033324218,0.399229875,0.144378,0.33799137500000004,0.300983,0.6762430815,0.598191351,5.392500000000001,0.0,13.912135875,10.966068,18.949356625,12.40701325,0.875197875,0.75039575,0.5609461250000001,0.42268025,0.0483925,0.0,0.4390538750000001,0.300788,0.07640962500000001,0.0,29.281090625,22.104413250000004,2.316112125,0.0,1.26428975,0.0,0.12480212500000006,0.0
9300,pyrrole,fluorophenyl,cyclopropyl,alkylsilane,0.25,0.75,0.12139467366666667,24.0665875,18.398,0.221993302,0.107906868,3.3592075,3.090735,279.976311125,197.587975,17,10.784882125,10.0,10.32263825,10.0,2.82263825,2.0,5.723877625,5.0,5.151421625,5.0,1.4080199999999998,1.0,0.8611449999999999,0.625,0.8611449999999999,0.625,0.398497625,0.25,0.398497625,0.25,0.15196162500000002,0.03125,0.15196162500000002,0.03125,31.75,24.0,0.8582351723999999,0.7835129470000001,0.0,-0.4087500000000001,-0.8175,0.6329159999999999,0.148148,0.8780734999999998,0.222222,0.411511875,0.0,0.6129812473666667,657.2492815,254.458072,0.0171184524,0.0084479128,46.57005225,38.06801,1.6738349999999995,1.4163000000000003,71.932875,48.044,79.433472875,56.0626,5.75,4.0,0.4855464994,0.3497565387000001,0.6438411371,0.6374388129999999,0.31233601910000003,6.4122e-06,51.5276685025,24.720121249,94.0216643143,25.361392070999997,140.4011646761,39.785177048,1.0,1.0,1.3217096186,1.033324218,0.21515425,0.144378,0.414214125,0.300983,0.377147406,0.0,1.97375,0.0,13.95063525,10.966068,31.100854375,25.4917,0.9571039999999998,0.914208,0.6879244999999999,0.6766369999999999,0.042896,0.0,0.3120755,0.300788,0.0,0.0,42.782958625,36.457768,0.0,0.0,2.2685310000000003,0.0,0.042896,0.0
3455,acetyl,ethylene,methyl,alkylsilane,0.25,0.75,0.14332820393333334,13.67,11.348,0.28294836290000003,0.00076136,4.209888375,4.020392,93.4096675,61.509775,17,7.442681625,7.0,7.301030999999999,7.0,1.301031,1.0,3.58960975,3.25,3.4005155,3.25,0.4005155,0.25,0.08801549999999997,0.0,0.08801549999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,14.0,0.6371462568,0.28987089,0.0,-0.13875,-0.2775,0.044856,0.0,0.48625,0.0,-2.08105775,-4.1621155,0.6050584889,37.376872125,21.306059,0.2531290875,0.200452176,26.978076125,23.534016,1.034625,1.0262,32.027375,24.022,38.046314375,30.04695,2.625,2.0,0.5659462102,0.17568206050000001,0.9101938079000002,0.8397793687999999,0.26252333910000003,0.0733452173,4.0852501010000015,3.206921397,13.7533607635,3.288809623,15.851903107299998,3.354107189,1.125,1.0,0.7328183934,0.554056298,0.2204311250000001,0.16666699999999998,0.5281100000000001,0.5,0.5240368759,0.0912831107,2.13375,0.0,8.947457,8.224551,16.45230825,13.703784,0.981563,0.963126,0.6470956250000001,0.624935,0.018437,0.0,0.35290437500000005,0.33074375,0.0,0.0,24.800448125,21.928335,0.0,0.0,0.599317125,0.0,0.018437,0.0
7515,nitro,cyano,difluoromethyl,alkylsilane,0.25,0.75,0.13155352376666665,11.686425,11.678000000000004,0.7426136618000001,0.5474318770000001,3.816361,3.612330000000001,72.6034295,67.01955,17,6.212333875,5.42466775,5.1411335,4.526338,1.6411334999999998,1.526338,2.9531695,2.656339,2.315179,2.002394,0.565179,0.502394,0.204270375,0.14812975,0.204270375,0.14812975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,0.990952321,0.9829540160000002,0.0,-0.33625,-0.5325,0.6924653749999999,0.664075,1.28875,0.7174999999999999,-0.5715439999999999,-3.003088,0.6424638771333334,17.350599125,13.39513925,1243.9317306894,0.08373838299999999,26.87034675,24.6855475,0.8210175,0.370635,52.521875,43.02575,56.026056625,46.02400624999999,3.625,3.25,0.10327279660000001,0.0228290892,0.9256594219000002,0.8741479329999999,0.191296297,0.0,5.742960364999999,1.036835162,34.3200620801,18.897857987200002,38.4171118795,19.934693173,0.625,0.25,0.8984620748000001,0.7361069625000001,0.4334001250000001,0.31323225,0.6854014999999999,0.495803,0.392362561,0.0,14.31375,0.0,14.331213125,11.884531,11.05386025,6.474998500000001,0.6757385,0.448262,0.420948875,0.27379175,0.207944,0.096785,0.579051125,0.431894,0.116318,0.0,16.529620625,12.334927,3.2007479999999995,0.0,5.6547047500000005,2.5285795,0.3242615,0.096785
4981,cyclopropyl,perfluoromethyl,pyrrole,alkylsilane,0.25,0.75,0.14603173300000002,19.462975,13.39625,0.2102648616,0.16977768820000005,3.628244875,3.4685120000000005,205.080959,100.029325,17,9.0683755,7.75,8.148816875,6.35041975,2.523816875,2.10041975,4.7261215,3.6875,3.941068625,2.987710250000001,1.154962125,0.86271025,0.6758916249999999,0.52956925,0.6758916249999999,0.52956925,0.233504,0.0625,0.233504,0.0625,0.10338375,0.0078125,0.10338375,0.0078125,31.0,30.0,0.8523439272000001,0.8301063745,0.0,-0.43875,-0.7200000000000001,1.056054,0.534682,0.923835875,0.91687275,9.64616325,0.293364,0.6602708851333333,306.121878625,79.59406225,0.0121626579,0.009769808,40.138570875,33.37878575,1.4268225,1.32312,73.4175,72.773,79.043756375,77.02966375,5.375,4.75,0.5202336529,0.4848501140000001,0.5456078366,0.515149886,0.25949372400000004,5.879e-06,48.7346319381,44.7308687462,51.25528900700001,46.47557826599999,95.4782847679,82.18317463470001,0.625,0.25,1.2153522611,1.1574138023,0.473276875,0.34794200000000003,0.54636375,0.32524549999999997,0.39338252700000004,0.0,7.895,0.0,18.550042125,15.59686725,20.082545875,16.25135875,0.8687978749999999,0.84718075,0.513618125,0.50069825,0.0547925,0.0,0.486381875,0.473462,0.07640962500000001,0.0,33.827974375,27.21600175,2.316112125,0.0,2.4885015,0.0,0.131202125,0.109585
7284,methyl,isopropyl,carboxyl,alkylsilane,0.25,0.75,0.11791609666666668,15.7654,13.3098,0.4674757569,0.2926178968,4.49276025,3.823378,117.13709950000002,94.701658,17,8.7672285,6.7844570000000015,8.283248500000001,5.816497000000001,1.7832485,1.75,4.30319,3.48138,3.8457485000000013,2.566497,0.641624,0.625,0.2843535,0.28125,0.2843535,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,23.0,0.8918604662000001,0.7933489065,0.0,-0.265,-0.53,0.266637,0.09000000000000001,1.485,1.47,0.735,0.0,0.6324693608666667,137.51713700000002,35.647376,0.1196058424,0.1132486988,33.53142075,29.766501,0.7970875,0.09090000000000002,49.02925,42.0385,55.54577700000001,51.070425,3.75,3.5,0.2918849725,0.138128817,0.8920316380000001,0.88200117,0.334555244,0.15911044100000002,10.625676234,7.028937057,44.2312568088,43.546338269500005,50.26375068340001,49.6059743518,0.625,0.25,1.0700633025,1.0570915090000002,0.27104812500000003,0.13394825,0.48920575,0.3227345,0.338841863,0.078863081,18.65,0.0,15.350750125,12.33682725,16.58325825,9.903345,0.6939325,0.387865,0.500279875,0.35033699999999995,0.17516849999999998,0.0,0.499720125,0.34977725,0.130899,0.0,23.282083375,10.964168,3.7002525,0.0,4.9516725,0.0,0.3060675,0.0
9092,phenyl,perfluoromethyl,difluoromethyl,alkylsilane,0.25,0.75,0.15016200786666667,14.134750000000002,11.678000000000004,0.3764085545000001,0.205385232,3.977935,3.935478,105.754292625,67.01955,17,7.62051275,7.0,6.240674375,5.755928999999999,2.115674375,1.755929,3.67817825,3.25,2.9015871250000003,2.627964,0.8390871250000002,0.6279640000000001,0.441865125,0.260411,0.441865125,0.260411,0.0625,0.0,0.0625,0.0,0.03125,0.0,0.03125,0.0,29.5,26.0,0.9175445284,0.8521350408,0.0,-0.24625,-0.35250000000000004,1.194535875,0.664075,1.5613797499999995,1.2627595,10.502281125,1.86,0.5336768912666666,173.12247949999997,21.306059,0.046669724100000004,0.0096010652,33.33797825,29.055146,1.4733025,1.2714,71.899625,62.018,76.028885375,66.02810699999999,4.75,4.0,0.35326830880000004,0.18371650400000009,0.7091584901000001,0.5441690472,0.3727047596,0.36281692530000004,35.1747041494,10.449085568,56.0424846229,49.742266173000004,86.3466840379,56.899530586000004,0.625,0.25,1.1666325061,1.060817187,0.5777958750000001,0.5535680000000001,0.392559625,0.28931625,0.6914582365,0.598191351,0.0,0.0,13.74069925,11.884531,18.0840075,15.632722,0.647721375,0.448262,0.5464236250000001,0.52474125,0.1595515,0.0,0.4535763750000001,0.431894,0.192727625,0.15281925,21.917431624999995,12.334927,5.516860125,4.63222425,4.390415,0.0,0.352278625,0.15281925
