,terminal_group_1,terminal_group_2,terminal_group_3,backbone,frac-1,frac-2,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
49,acetyl,cyano,cyano,alkylsilane,0.5,0.5,0.10999285043333333,12.554,11.287,0.8916344838,0.7833180944999999,3.76429825,3.5527339999999996,87.84392050000002,75.774438,17,6.04966775,5.207107,5.3124725,4.447214,1.5624725,1.447214,2.95917025,2.56066,2.40623625,1.973607,0.53123625,0.4736070000000001,0.16613325,0.111803,0.16613325,0.111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.9961683748000002,0.9923367495000001,0.0,-0.465,-0.51,0.17876100000000006,0.161141,0.785,0.49,-2.9355880000000005,-4.470784,2.019880859283333,25.018549749999995,12.164797,2461.4725940093,1641.0134013715005,26.298883,23.711684,0.546235,0.52988,41.52975,38.029,45.280378000000006,41.026549,3.25,3.0,0.043539782000000006,1.6376e-05,0.9719287520000001,0.94387388,0.07334133150000001,0.0,2.3412585438,0.00018712100000000005,20.508392524,11.412437724,22.0172798965,11.412624869000002,0.5,0.0,0.7679545090000001,0.649821689,0.322757,0.295557,0.9904535,0.980907,0.09134487620000002,0.0,22.11,20.43,16.27699075,15.5205925,8.57099925,5.261892,0.963126,0.926252,0.31927475,0.236009,0.036874,0.0,0.6807252500000001,0.5974594999999999,0.0,0.0,23.64935575,22.295281,0.0,0.0,1.19863425,0.0,0.036874,0.0
4129,carboxyl,ethylene,amino,alkylsilane,0.25,0.75,0.12263616513333335,12.67105,10.1114,0.3576165049,0.13124090200000002,3.8983392500000007,3.541197,85.78130075,53.59071899999999,17,6.757244999999998,6.07735,6.513169125,5.947214,1.263169125,0.9472139999999999,3.352132625,2.943376,2.942329125,2.618034,0.3815845,0.22360700000000006,0.08280712500000001,0.0,0.08280712500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,14.0,0.8971816875000002,0.808521514,2.0,-0.18375,-0.3275,0.07140012500000001,0.000175,-13.058749999999998,-27.04000000000001,-54.12605775,-104.04,2.7624475157,31.775371625,17.086166,0.2829462004,0.20816364980000002,25.28437425,21.220107,0.245925,-0.4251,33.523875,26.018,38.791346875,31.042199,2.625,2.0,0.3774007802000001,0.1667134455,0.7275563951999999,0.616793644,0.08484166990000001,0.0397918018,3.0530189015,1.724369833,12.654235437999999,1.808559658,15.2794996908,2.933318359,1.0,1.0,0.6655017215,0.435701406,0.30495700000000003,0.27514299999999997,0.7122013749999999,0.47968575,0.05515436710000001,0.0197160072,17.6725,9.325,8.847771125,6.935959999999999,14.87381625,12.695544,0.777806125,0.708646,0.63063225,0.6145725000000001,0.189469125,0.08758424999999999,0.3693677500000001,0.353308,0.032724750000000004,0.0,18.698747625,13.911787,0.925063125,0.0,4.097776625,2.47583625,0.222193875,0.15303375
6353,hydroxyl,phenol,carboxyl,alkylsilane,0.25,0.75,0.11698864356666668,19.989175,13.3098,0.5014091229000001,0.36048462880000004,3.685057,3.546736000000001,199.90267775,94.701658,17,8.794819875,6.7844570000000015,7.9873725,5.816497000000001,2.4873725,1.816497,4.7658091250000005,3.48138,3.7456845,2.566497,1.087436,0.6582479999999999,0.595275,0.287457,0.595275,0.287457,0.22577325,0.0,0.22577325,0.0,0.112886625,0.0,0.112886625,0.0,29.5,24.0,0.9709163646000002,0.9514607032,3.0,-0.6375000000000001,-0.745,0.61544225,0.443274,-2.0276765,-5.525353,-11.921602875,-25.31320575,5.690351372233333,801.313143375,35.647376,0.21536429610000005,0.125962986,39.757135,29.766501,0.634245,0.09090000000000002,69.03975,56.02,74.5354095,60.021129,5.25,4.0,0.2228479599000001,0.138128817,0.7889124248,0.6958236795,0.1233763506,0.0876422602,36.1050451173,7.028937057,96.1958070801,44.916175348,131.31179765139998,50.921527015,1.375,1.0,1.2186202385,1.0570915090000002,0.41622200000000004,0.408148,0.706877375,0.6556770000000001,0.0477138891,0.0165646973,28.765,20.23,17.04602325,15.7273735,21.225458625,9.903345,0.605775625,0.387865,0.47867375,0.35033699999999995,0.24403325,0.1377295,0.52132625,0.3929895,0.150191125,0.03858425,26.349552875,10.964168,4.4158525,1.4311999999999998,7.5060765,5.108808,0.394224375,0.17631374999999996
6510,isopropyl,cyclopropyl,fluorophenyl,alkylsilane,0.25,0.75,0.11951414926666665,25.03175,18.9265,0.2714641531,0.1784060032,3.692234375,3.680736,284.6823395,189.589347,17,11.232051,10.5,10.688982000000001,10.5,2.9389820000000006,2.0,5.931463,5.1875,5.3132410000000005,5.1875,1.4382410000000003,0.9375,0.875741,0.5625,0.875741,0.5625,0.3909955,0.1875,0.3909955,0.1875,0.16034175,0.0234375,0.16034175,0.0234375,33.25,24.5,0.8901722376000002,0.8279284382000002,0.0,-0.425,-0.85,0.7265645000000001,0.141111,1.20081675,0.6666664999999999,0.4997885,0.0,1.0392386622,752.350552375,268.86368175,0.019807379,0.008007281,48.4093135,39.021953,1.80596,1.4778,75.5595,48.044,83.30984525,56.56651250000001,6.0,4.0,0.419795269,0.30472534700000004,0.6961618888000002,0.6952746529999999,0.3004320184,6.59e-06,54.940570961000006,23.013652624000002,115.74666908430001,33.2624226745,165.5965517047,46.0946986375,0.875,0.75,1.4060983115,1.089833504,0.202152,0.139044,0.3695408750000001,0.29164875,0.3427977186,0.0,0.0,0.0,13.53198925,11.651447499999998,33.35330875,25.7311835,0.9610695,0.9221389999999999,0.7078709999999999,0.689072,0.0389305,0.0,0.29212899999999997,0.27333,0.0,0.0,44.6900905,37.382631,0.0,0.0,2.1952075,0.0,0.0389305,0.0
4135,carboxyl,ethylene,fluorophenyl,alkylsilane,0.25,0.75,0.1189625965,23.18385,15.2307,0.4742572054,0.3645223030000001,3.96810875,3.680736,248.87360725,117.9718825,17,9.700621,7.4371399999999985,8.978544125,7.07912425,2.7285441250000004,1.5791242500000002,5.218157625,3.76088925,4.352803125,3.26662425,1.239272,0.539562,0.6772981250000001,0.16561425,0.6772981250000001,0.16561425,0.2972455,0.0,0.2972455,0.0,0.148623,0.0,0.148623,0.0,30.75,19.5,0.969128949,0.9524160370000002,0.0,-0.58875,-0.85,0.7273216250000001,0.14262525,1.3287335,0.9225,-1.6062692499999998,-4.2121155,1.3961887949999998,641.151000125,46.46457725,0.1080854654,0.008007281,43.57265775,29.3486415,1.5255350000000003,0.91695,72.052375,41.02975,78.296836375,46.54049475,5.625,3.25,0.23571939620000001,0.1667134455,0.7667968998,0.6952746529999999,0.0198991959,6.59e-06,45.624578633999995,4.38166797,110.86541335600002,23.499911218,156.36204289719998,27.6256810225,1.0,1.0,1.308832578,0.8953020370000001,0.2702015,0.26526,0.4635593750000001,0.44743299999999997,0.0098580036,0.0,4.6625,0.0,13.086056625,10.75958225,29.01376125,17.0520885,0.8845526250000001,0.84696625,0.6706212500000001,0.6145725000000001,0.08272262500000001,0.077861,0.32937875,0.27333,0.032724750000000004,0.0,37.741629125,23.48570825,0.925063125,0.0,3.433125625,2.47583625,0.115447375,0.077861
7003,methoxy,nitrophenyl,ethylene,alkylsilane,0.25,0.75,0.12260895623333333,23.73965,15.871,0.5195531255,0.474561313,4.082949875,3.7663837500000006,247.504934,125.728624,17,9.868783375,7.654700999999998,9.08742225,7.5,2.71242225,1.5,5.235209125,3.854059,4.365564125,3.5,1.178064125,0.5,0.630526625,0.125,0.630526625,0.125,0.29789175,0.0,0.29789175,0.0,0.148945875,0.0,0.148945875,0.0,31.0,18.0,0.9789691381,0.9736064702,0.0,-0.6525000000000001,-1.045,0.8166738750000001,0.042408999999999995,1.33725025,0.7399999999999999,-5.963265,-6.106154,0.9552072793,1111.084848625,50.070311,0.14979345400000002,0.064023037,43.792165375,29.209355,1.3426824999999998,1.1923,71.799875,36.033,78.171587375,42.04695,5.625,3.0,0.2018616955,0.17624165500000002,0.8181914243999999,0.8126243767,0.0433535972,1.8922000000000006e-05,49.4517029172,3.499244941,162.09699097040001,16.361156508,211.1363678553,19.860399025,1.5,1.0,1.302605576,0.8413722130000001,0.274115375,0.23080799999999999,0.47155725,0.421022,0.07017343420000001,3.16e-07,17.33125,0.0,19.0088995,8.224552000000001,23.2900465,19.435003,0.889532875,0.77906575,0.567237,0.4318229999999999,0.078589875,0.0,0.432763,0.297349,0.03187725,0.0,35.781199125,27.659555,2.13276975,0.0,4.384977125,0.0,0.110467125,0.0
4506,cyano,fluorophenyl,pyrrole,alkylsilane,0.25,0.75,0.11647476736666665,25.8521,25.5297,0.3870658086,0.25075203500000004,3.55862375,3.4685120000000005,306.95385075,303.7751085,17,10.330802125,10.27485325,9.60874525,9.2702765,3.10874525,2.947214,5.705738749999999,5.6467345,4.7335326250000005,4.57263825,1.509926125,1.447214,0.8709506250000002,0.8222140000000001,0.8709506250000002,0.8222140000000001,0.425188125,0.404508,0.425188125,0.404508,0.21094475,0.198955,0.21094475,0.198955,33.75,32.0,0.9194467539,0.8745814800000001,1.0,-0.7425,-0.765,0.7794903750000001,0.534682,1.177262125,0.9307989999999999,-0.037324625,-0.36801325,1.6411613490999999,731.28448075,532.6496950000002,414.6286680527,0.009769808,48.08689125,46.898356,1.52809,1.32312,80.43775,74.062,86.92718487500002,81.057849,6.375,6.0,0.3566990862000001,0.2285480585,0.6433009137,0.515149886,5.410800000000002e-06,4.9425000000000005e-06,58.9445292095,52.73839513,103.78177927850001,56.034999748000004,162.726308495,108.773394901,0.875,0.75,1.3637914745,1.27329072,0.310388125,0.27283425,0.6765283750000001,0.58557475,0.0,0.0,10.86875,5.9475000000000025,18.66048125,15.8177455,27.98039075,23.913732999999997,0.916009625,0.890415,0.565271375,0.5265380000000001,0.083990375,0.05839575,0.434728625,0.3959952500000001,0.0,0.0,42.505964875,40.439947,0.0,0.0,4.134907125,3.29281125,0.083990375,0.05839575
8938,phenyl,ethylene,cyano,alkylsilane,0.25,0.75,0.10108458536666666,15.4925,11.287,0.7429721921,0.4859929643,3.8862775,3.5527339999999996,131.963805,75.774438,17,6.969579125,5.207107,6.473607,4.447214,1.723607,1.447214,3.560030375,2.56066,3.0180535,1.973607,0.6430535,0.4736070000000001,0.2277765,0.111803,0.2277765,0.111803,0.0625,0.0,0.0625,0.0,0.03125,0.0,0.03125,0.0,19.25,16.0,0.9780778788,0.9561557575,0.0,-0.45,-0.51,0.18877775,0.161141,0.7232211249999999,0.49,-4.452399875,-4.470784,1.1973242476333334,179.33844299999996,12.164797,1658.5722045279,0.17816570880000002,29.68886375,23.711684,0.9614299999999999,0.52988,43.0365,38.029,47.78870575,41.026549,3.5,3.0,0.1273672355,1.6193000000000002e-05,0.8726328121,0.7452818172,7.9771e-06,0.0,11.9870516322,0.000185262,22.9499144798,11.421488754,34.9369652129,11.42167404,0.5,0.0,0.8272368981000001,0.650079559,0.25408475,0.2126125,0.6775414999999999,0.355083,1.185e-07,0.0,11.895,0.0,12.971660125,8.90993125,15.24750175,5.261892,1.0,1.0,0.480921625,0.236009,0.0,0.0,0.519078375,0.27416575,0.0,0.0,28.219161875,22.295281,0.0,0.0,0.0,0.0,0.0,0.0
9128,phenyl,pyrrole,cyano,alkylsilane,0.25,0.75,0.11274152650000002,19.1145125,11.287,0.6252998535000001,0.250648287,3.537151,3.5215680000000003,201.115293375,75.774438,17,7.994097874999999,5.207107,7.391312250000001,4.447214,2.26631225,1.447214,4.276536875,2.56066,3.540963625,1.973607,0.99825875,0.4736070000000001,0.48923175,0.111803,0.48923175,0.111803,0.21419050000000003,0.0,0.21419050000000003,0.0,0.105858125,0.0,0.105858125,0.0,24.5,16.0,0.9369215065000001,0.873843013,1.0,-0.6225,-0.735,0.373380125,0.161141,0.79477075,0.49,-2.052580625,-4.470784,1.4216222574333333,360.305712,12.164797,1658.4875317542,0.0088201615,36.322239125,23.711684,1.0104875,0.52988,57.29737500000001,38.029,62.417792875,41.026549,4.625,3.0,0.2430954076,1.6193000000000002e-05,0.7569045924000001,0.5138253777,3.086e-06,0.0,30.4517329531,0.000185262,37.8276056947,11.421488754,68.27933866640001,11.42167404,0.5,0.0,0.9892063381999999,0.650079559,0.29801,0.295557,0.8074640000000001,0.6149279999999999,0.0,0.0,17.81625,11.8425,17.9511595,17.033389,16.9270255,5.261892,0.9589056250000002,0.91781125,0.41487925,0.236009,0.041094375,0.0,0.58512075,0.4062504999999999,0.0,0.0,33.011808875,22.295281,0.0,0.0,1.866376125,0.0,0.041094375,0.0
9397,pyrrole,nitro,ethylene,alkylsilane,0.25,0.75,0.11379823576666664,15.971112499999998,15.871,0.5953642956,0.5645449379999999,4.05499125,3.7104665,133.665606875,125.728624,17,7.404700625,7.15470025,6.7797930000000015,6.059586,1.779793,1.5,3.751388375,3.64871775,3.1450865,2.7901730000000007,0.651684875,0.5,0.261693,0.125,0.261693,0.125,0.0505635,0.0,0.0505635,0.0,0.024869375000000003,0.0,0.024869375000000003,0.0,22.0,18.0,0.974914527,0.965497248,0.0,-0.445,-0.63,0.98803975,0.042408999999999995,1.011349875,0.7399999999999999,-2.4914065,-6.106154,0.9823245353333334,98.023679625,50.070311,0.2015638898,0.1675639085,30.81964875,29.209355,0.7213775,0.25045500000000004,49.03025,36.033,54.036847875,42.04695,3.75,3.0,0.18295250850000006,0.17624165500000002,0.8170475549999999,0.810336638,1.01959e-05,1.4698e-06,9.896966185,3.499244941,30.682565355100003,16.361156508,40.5795303396,19.860399025,1.0,1.0,0.9526683864,0.8413722130000001,0.2962435,0.23080799999999999,0.49394625,0.421022,1.58e-07,0.0,18.15125,0.0,12.804458375,8.224552000000001,16.499587375,13.56417175,0.841124375,0.68224875,0.56232025,0.4219895,0.15887562500000002,0.0,0.43767975,0.297349,0.0,0.0,24.889051125,22.118547249999995,0.0,0.0,4.414994625,0.0,0.15887562500000002,0.0
