,terminal_group_1,terminal_group_2,terminal_group_3,backbone,frac-1,frac-2,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
1396,cyclopropyl,methoxy,cyano,alkylsilane,0.5,0.5,0.13244434998333332,13.47625,11.287,0.659110227,0.318269581,3.48565525,3.4185765,106.337071,75.774438,17,7.03033025,5.207107,6.575669,4.447214,1.5756690000000002,1.447214,3.45710675,2.56066,3.0888655,1.973607,0.5888654999999999,0.4736070000000001,0.237667,0.111803,0.237667,0.111803,0.0625,0.0,0.0625,0.0,0.0078125,0.0,0.0078125,0.0,19.0,16.0,0.9409425688,0.8818851375,0.0,-0.265,-0.51,0.1359635,0.110786,0.5405555000000001,0.49,-8.995391999999997,-13.52,0.7256681996333333,76.55585175,12.164797,1641.0319012746993,0.1320159025,28.53473475,23.711684,0.684665,0.52988,41.03075,38.029,46.03939075,41.026549,3.25,3.0,0.2046149985,1.6376e-05,0.9003135887999999,0.8006435534999999,0.243263731,0.0,7.1960940125000015,0.00018712100000000005,17.0034099848,11.412437724,20.7949833147,11.412624869000002,0.75,0.0,0.7914277049999999,0.649821689,0.21800425,0.1404515,0.82524575,0.6504915,0.329270946,0.0,14.2025,4.615,16.8333255,16.633262,10.18808675,5.261892,0.9562007500000002,0.9124015,0.33660675,0.236009,0.04379924999999999,0.0,0.66339325,0.5627955,0.0,0.0,25.8371965,22.295281,0.0,0.0,1.18421575,0.0,0.04379924999999999,0.0
8588,phenol,difluoromethyl,perfluoromethyl,alkylsilane,0.25,0.75,0.15388294,14.349225,11.729,0.3454279165,0.190401295,3.97694525,3.9334985000000002,108.183544625,67.509775,17,7.708900999999999,7.0,6.213950874999999,5.133893,2.213950875,2.133893,3.745428875,3.25,2.8767565000000004,2.3169470000000003,0.8882254999999999,0.816947,0.497049125,0.49633925,0.497049125,0.49633925,0.07525775,0.0,0.07525775,0.0,0.037628875,0.0,0.037628875,0.0,31.0,30.0,0.9103505505,0.845637517,0.0,-0.28,-0.35000000000000003,1.407205875,0.76055975,1.477486,1.148423,13.479607375,1.62726475,0.7521548559666668,279.299086875,21.306059,0.0378118896,0.010811013000000001,34.293161875,31.815711000000004,1.4736525,1.3787049999999998,76.27425,71.5325,80.277072,76.535459,5.0,5.0,0.37423920450000003,0.21476764,0.6926845301999999,0.555608112,0.3999560411,0.3161585322,40.458176513000005,29.515235114,69.9343963363,53.513640331000005,104.6995937594,96.31584049700001,0.625,0.0,1.2136744725,1.198776997,0.6314588750000001,0.5128947500000001,0.4372722500000001,0.333333,0.6958269376,0.5940654072,2.52875,0.0,15.123935375,13.107403749999998,17.659621625,13.171245,0.677237125,0.55823325,0.519438625,0.43452700000000005,0.1305855,0.0,0.480561375,0.39564975,0.19217775,0.1805965,23.18453425,22.2336555,5.667610499999999,5.1589220000000005,3.93141225,0.0,0.322762875,0.203759
1727,difluoromethyl,perfluoromethyl,methyl,alkylsilane,0.5,0.5,0.15179723198333336,11.52575,11.348,0.1847558907,0.0007696090000000001,4.020392,4.020392,64.38721875,61.509775,17,7.0,7.0,6.2224555,5.444911,1.4724555,1.0,3.25,3.25,2.8612277500000003,2.4724555,0.48622775,0.25,0.18954250000000006,0.0,0.18954250000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,14.0,0.6022405098,0.290144952,0.0,-0.08750000000000001,-0.17500000000000002,0.67948175,0.0,0.75210575,0.0,6.7979875,0.0,0.7376012993500001,21.306059,21.306059,0.1763698257,0.0472201615,26.98472225,23.534016,1.2231,1.0262,47.7695,24.022,52.535173,30.04695,3.25,2.0,0.657396671,0.358720554,0.8475609665,0.7148299640000001,0.441376795,0.4331185260000001,17.067431444300002,3.2089181460000002,27.461358278800002,3.29025766,39.9861972623,3.3566805730000002,0.75,0.5,0.8420321310000001,0.554225614,0.40923125,0.16666699999999998,0.457284,0.4145680000000001,0.8735780528,0.7906771604999999,0.0,0.0,11.368525,8.224551,14.05288375,13.703784,0.81112575,0.6222515000000001,0.56312575,0.5013164999999999,0.07977575,0.0,0.43687425,0.375065,0.10909875,0.0,20.0817525,18.23517,3.14444875,0.0,2.1952075,0.0,0.18887425,0.0
8507,phenol,amino,isopropyl,alkylsilane,0.25,0.75,0.13819429483333334,18.15325,15.7945,0.28910735790000003,0.1883113068,4.558414125,3.5741022500000006,152.189577,138.78569099999999,17,9.86290725,7.725814500000001,9.71873625,7.437472500000001,1.84373625,1.6874725,4.880444875,4.01088975,4.58955925,3.4291185,0.703118125,0.65623625,0.3380155,0.301031,0.3380155,0.301031,0.07525775,0.0,0.07525775,0.0,0.037628875,0.0,0.037628875,0.0,23.5,21.0,0.9027070598,0.8442392074999999,0.0,-0.1375,-0.275,0.191317375,0.12,-8.9342255,-19.868451,-38.898867625,-77.79773525,0.6896772946666667,423.103853,312.080511,0.15968423710000001,0.049062932000000004,36.38905775,30.8943335,0.884315,0.10633,46.28825,44.5325,54.187139,50.296028,3.75,3.5,0.3967488661,0.275451384,0.7563126454000001,0.6367452318,0.3280328246,0.12663274030000002,20.4329725309,17.894246749,53.68519347010001,50.40487245520001,68.8159756288,65.023263406,0.625,0.0,1.0095482371,0.7597351122,0.2359195,0.123042,0.5707715,0.263646,0.276481712,0.073466111,12.28625,0.0,11.55178075,9.3959755,23.197374375,19.94511475,0.8767606250000001,0.75352125,0.6609708750000001,0.658652,0.120179625,0.0,0.339029125,0.33671025000000004,0.00305975,0.0,31.78676025,23.416300499999995,0.17889999999999998,0.0,2.783494875,0.0,0.123239375,0.0
7809,nitrophenyl,acetyl,perfluoromethyl,alkylsilane,0.25,0.75,0.1496452415,16.7268,11.729,0.3648625155,0.190401295,4.1314475,4.020392,138.645923125,67.509775,17,8.40918775,7.0,7.00300325,5.133893,2.37800325,2.133893,4.131276625,3.25,3.277364375,2.3169470000000003,0.964864375,0.816947,0.557390625,0.497759,0.557390625,0.497759,0.09929725,0.0,0.09929725,0.0,0.049648625,0.0,0.049648625,0.0,31.5,31.0,0.9134965118,0.845637517,0.0,-0.4012500000000001,-0.5925,1.375881,0.6979099999999999,1.48287825,1.148423,13.448828999999998,1.565708,0.6972433712333332,395.368866,21.306059,0.0418317564,0.010811013000000001,37.21604975,31.815711000000004,1.24544,0.9222799999999999,76.28025,71.5445,80.906001625,77.79331825,5.25,5.0,0.3618093900000001,0.18990801100000002,0.7060420515000001,0.555608112,0.3518744964,0.21999544280000002,44.9411310225,38.481144133,95.15748032100001,53.513640331000005,134.5514676628,96.31584049700001,1.0,0.0,1.2794975134,1.198776997,0.573860625,0.3976982500000001,0.5726955,0.333333,0.5357185446,0.27384862120000003,11.793749999999998,0.0,17.8595125,17.140467,17.84930525,13.171245,0.813287,0.7962409999999999,0.495336125,0.43452700000000005,0.07420775,0.0,0.504663875,0.44385475,0.11250525,0.0212515,28.847503875,24.135413,3.79907275,1.4218465,3.062241125,0.0,0.186713,0.16966699999999998
2481,isopropyl,methoxy,isopropyl,alkylsilane,0.5,0.5,0.15228412924999998,18.61725,16.7225,0.4259352012,0.39162384,5.093649,4.644572,143.2479555,120.902448,17,10.92677675,9.8535535,10.852061999999998,9.704124,1.852062,1.7041240000000002,5.23927675,4.7285535,5.164562,4.579124,0.664562,0.579124,0.3067655,0.238531,0.3067655,0.238531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,23.0,0.9662205540000001,0.961488646,0.0,-0.01,-0.02,0.108356,0.09671199999999998,1.74,1.4799999999999998,-6.7600000000000025,-13.52,0.6998949003833335,240.9193185,169.758126,0.0965122493,0.049267461000000005,38.57472675,35.2656715,1.3123749999999998,0.96245,46.03825,44.0325,55.06915375,52.0600575,3.75,3.5,0.25498099220000003,0.23561370450000005,0.8984935181999999,0.87682599,0.48338924,0.4379220210000001,14.3919026205,10.943589507999999,47.763978869,38.444245683000005,53.95476842,42.821632468000004,0.5,0.0,1.1530637725,1.046186021,0.12641275,0.123042,0.4477345,0.263646,0.4993026835,0.4787595060000001,2.3075,0.0,15.8558035,13.707586,21.02144125,15.593248499999998,0.9562007500000002,0.9124015,0.53778825,0.4169245,0.04379924999999999,0.0,0.46221175,0.341348,0.0,0.0,35.693029,31.228838,0.0,0.0,1.18421575,0.0,0.04379924999999999,0.0
1687,difluoromethyl,nitro,isopropyl,alkylsilane,0.5,0.5,0.13324173256666666,16.4051,12.2982,0.520413382,0.39162384,4.7242405,3.905755000000001,120.9080995,76.222736,17,9.2693375,6.538675,8.62990975,5.2598195,1.87990975,1.7598194999999999,4.423344,3.096688,4.05417975,2.3583595,0.67917975,0.6083594999999999,0.31688025000000003,0.2587605,0.31688025000000003,0.2587605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,25.0,0.9754234985,0.961488646,0.0,-0.185,-0.37,0.82601875,0.12,1.815,1.63,0.8150000000000001,0.0,0.44447705219166667,165.63831175,19.1961125,0.10060427300000001,0.049267461000000005,35.107462,28.331142,1.122225,0.5821500000000001,54.0305,48.044,60.80024625,58.07825,4.0,4.0,0.205968264,0.137588248,0.8840771068000001,0.87682599,0.3600597772,0.1912630955,12.5721245775,7.304033422000001,51.309490465799996,45.5352688765,58.1410773822,51.1942503925,0.5,0.0,1.1437609095,1.027580295,0.2914775,0.123042,0.38077375,0.263646,0.4354034612,0.3920474165,10.785,0.0,13.82777925,13.707586,19.661577,12.87352,0.7652804999999999,0.530561,0.5681375,0.47762299999999996,0.17656075000000002,0.0,0.4318625,0.341348,0.058159,0.0,27.16519525,14.1731705,1.6003739999999995,0.0,4.7237870000000015,0.0,0.23471950000000005,0.0
4881,cyclopropyl,isopropyl,nitro,alkylsilane,0.25,0.75,0.11904454133333335,16.45095,12.9184,0.5353658999,0.3194042738,4.360423125,3.791118,129.5090065,85.425922,17,8.788675,6.07735,8.131855,4.76371,1.8818549999999998,1.7637100000000003,4.2529379999999986,2.943376,3.8256275,2.088755,0.7006275,0.588755,0.34730500000000003,0.25711,0.34730500000000003,0.25711,0.03125,0.0,0.03125,0.0,0.00390625,0.0,0.00390625,0.0,24.75,24.0,0.9562809624,0.9167594208,0.0,-0.30000000000000004,-0.6000000000000001,1.2635185,0.12703699999999998,1.4777777500000002,1.3999999999999997,0.7000000000000001,0.0,0.6958486896333334,157.380533625,17.086166,0.13170319449999998,0.043244447000000005,34.268488500000004,27.60713800000001,0.7468499999999999,-0.1071,53.03,48.044,59.29535775,57.57433749999999,4.0,4.0,0.2265952155000001,0.09126777800000001,0.8625009848,0.8162697475000001,0.27662054410000003,0.0,11.873750117999995,4.146784862,45.19572478429999,41.326965687,52.0937461943,45.473750572,0.625,0.25,1.0985206245,0.994189173,0.247317,0.128376,0.3864901250000001,0.27298025,0.2740983439,0.0,21.570000000000004,0.0,14.51681025,13.0222065,18.16223425,10.114318,0.8064300000000001,0.6128600000000001,0.5279659999999999,0.38714,0.19357,0.0,0.472034,0.331208,0.0,0.0,27.6218855,16.011414000000002,0.0,0.0,5.057159,0.0,0.19357,0.0
8313,perfluoromethyl,isopropyl,difluoromethyl,alkylsilane,0.25,0.75,0.1561340024,14.997125000000002,11.678000000000004,0.4437298788,0.34002788049999993,4.59126725,4.020392,104.0460455,67.01955,17,8.875,7.0,8.019701125,5.755928999999999,1.894701125,1.755929,4.1875,3.25,3.7598503750000014,2.627964,0.6973503750000001,0.6279640000000001,0.333050375,0.260411,0.333050375,0.260411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,26.0,0.9576222896,0.9322905632,0.0,-0.09625,-0.14,0.6337689999999999,0.603463,1.823552875,1.78710575,4.09649375,1.86,0.3627940661,130.3464785,21.306059,0.0616191676,0.0394999523,34.210955125,29.055146,1.4551375,1.2714,59.1525,56.287,65.295732875,64.56335875,4.125,4.0,0.2618663671,0.18371650400000009,0.8349800026,0.7958120723000001,0.4503028316,0.382592594,18.3600250539,10.449085568,52.9224060598,49.742266173000004,64.8729691324,56.899530586000004,0.5,0.0,1.1525162289,1.060817187,0.416677625,0.27978725,0.388435375,0.28106775,0.6718726119,0.5590201018000001,0.0,0.0,13.225168625,11.884531,19.381379375,15.632722,0.698661125,0.448262,0.585363375,0.568106,0.1595515,0.0,0.414636625,0.39737925,0.141787875,0.05093975,24.243347625,12.334927,3.972785375,1.54407475,4.390415,0.0,0.301338875,0.05093975
7635,nitro,isopropyl,methyl,alkylsilane,0.25,0.75,0.15291113269999998,14.9808,11.348,0.2405103991,0.00076136,4.562608,4.020392,103.530676375,61.509775,17,8.75966875,7.0,8.59546375,7.0,1.4704637499999995,1.0,4.149172,3.25,4.042344375,3.25,0.4798443750000001,0.25,0.17276375,0.0,0.17276375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,14.0,0.62985135,0.28987089,0.0,-0.075,-0.15,0.34500000000000003,0.0,0.9250000000000002,0.0,0.17500000000000002,0.0,0.6994923350666666,129.818991875,21.306059,0.1988218418,0.0918376845,30.9243185,23.534016,1.123075,1.0262,37.2795,24.022,44.429866,30.04695,3.0,2.0,0.5928079211999999,0.2294054825,0.9323506734,0.8840930998000001,0.4243880714,0.3970746817,8.8321513371,3.206921397,28.172343454299998,3.288809623,31.7449961933,3.354107189,0.625,0.25,0.8735623063999999,0.554056298,0.1752565,0.16666699999999998,0.41136725,0.3227345,0.6582068128999999,0.35962298479999993,5.392500000000001,0.0,11.254047,8.224551,18.0347945,13.703784,0.9516075,0.903215,0.6078545,0.590774,0.0483925,0.0,0.3921455,0.375065,0.0,0.0,28.02455175,21.928335,0.0,0.0,1.26428975,0.0,0.0483925,0.0
