,terminal_group_1,terminal_group_2,terminal_group_3,backbone,frac-1,frac-2,COF,MR-mean,MR-min,asphericity-mean,asphericity-min,balabanj-mean,balabanj-min,bertzct-mean,bertzct-min,chainlength,chi0-mean,chi0-min,chi0n-mean,chi0n-min,chi0v-mean,chi0v-min,chi1-mean,chi1-min,chi1n-mean,chi1n-min,chi1v-mean,chi1v-min,chi2n-mean,chi2n-min,chi2v-mean,chi2v-min,chi3n-mean,chi3n-min,chi3v-mean,chi3v-min,chi4n-mean,chi4n-min,chi4v-mean,chi4v-min,e-valence-mean,e-valence-min,eccentricity-mean,eccentricity-min,hbonds,hk-alpha-mean,hk-alpha-min,hk-kappa1-mean,hk-kappa1-min,hk-kappa2-mean,hk-kappa2-min,hk-kappa3-mean,hk-kappa3-min,intercept,ipc-mean,ipc-min,isf-mean,isf-min,labuteASA-mean,labuteASA-min,logP-mean,logP-min,molwt-hvy-mean,molwt-hvy-min,molwt-mean,molwt-min,nheavy-mean,nheavy-min,npr1-mean,npr1-min,npr2-mean,npr2-min,pbf-mean,pbf-min,pmi1-mean,pmi1-min,pmi2-mean,pmi2-min,pmi3-mean,pmi3-min,rbonds-mean,rbonds-min,rg-mean,rg-min,rpc+-mean,rpc+-min,rpc--mean,rpc--min,spherocity-mean,spherocity-min,tpsa-mean,tpsa-min,vsa+-mean,vsa+-min,vsa--mean,vsa--min,vsa-fhyd-mean,vsa-fhyd-min,vsa-fneg-mean,vsa-fneg-min,vsa-fpneg-mean,vsa-fpneg-min,vsa-fpos-mean,vsa-fpos-min,vsa-fppos-mean,vsa-fppos-min,vsa-hyd-mean,vsa-hyd-min,vsa-polar+-mean,vsa-polar+-min,vsa-polar--mean,vsa-polar--min,vsa-polar-mean,vsa-polar-min
2394,hydroxyl,phenol,ethylene,alkylsilane,0.5,0.5,0.12229932654999999,18.18215,15.871,0.4632860505,0.3611790520000001,3.910085,3.4206540000000003,170.78270600000005,125.728624,17,8.29692925,7.654700999999998,7.954124,7.5,1.954124,1.5,4.37055225,3.854059,3.743686,3.5,0.789562,0.5,0.363531,0.125,0.363531,0.125,0.1505155,0.0,0.1505155,0.0,0.07525775,0.0,0.07525775,0.0,23.0,18.0,0.967930807,0.951451438,0.0,-0.385,-0.51,0.283808,0.042408999999999995,-5.9784510000000015,-12.696902,-28.83081225,-51.55547049999999,0.9020836606333332,549.38892525,50.070311,0.417797461,0.236166354,34.39394,29.209355,0.92343,0.65456,50.03799999999999,36.033,56.0444075,42.04695,4.0,3.0,0.2416264525,0.175804638,0.7595151715,0.694834976,0.0295420035,9.651e-06,23.552988870500002,3.492125607,57.606040262700006,16.377051061,80.8375341428,19.869176611,1.25,1.0,0.9350618278,0.8415587529999999,0.3442625,0.23080799999999999,0.62987025,0.421022,0.0055793677,1.0000000000000002e-08,10.115,0.0,11.4516385,8.224552000000001,21.41816025,19.435003,0.87961275,0.7592255,0.6017945,0.500938,0.094042,0.0,0.3982055,0.297349,0.02634525,0.0,29.59979475,27.659555,0.7155999999999999,0.0,2.554404,0.0,0.12038725,0.0
1494,cyclopropyl,phenol,ethylene,alkylsilane,0.5,0.5,0.12349698699999999,20.74595,15.871,0.3995881232,0.2337831975,3.89064625,3.3817764999999995,210.8539575,125.728624,17,9.4951525,7.654700999999998,9.227062,7.5,2.227062,1.5,4.98038725,3.854059,4.465593,3.5,0.9885309999999999,0.5,0.5197809999999999,0.125,0.5197809999999999,0.125,0.2130155,0.0,0.2130155,0.0,0.08307025,0.0,0.08307025,0.0,25.5,18.0,0.9259186438,0.8674271115000001,0.0,-0.375,-0.49,0.320745,0.042408999999999995,0.8371045,0.7399999999999999,-2.82081225,-6.106154,1.3180154227666665,609.962244,50.070311,0.126541195,0.016916036000000002,39.10093325,29.209355,1.3753799999999998,1.1923,55.0465,36.033,62.05350375,42.04695,4.5,3.0,0.3201863283,0.175804638,0.745790075,0.6673847829999999,0.18605883880000004,9.651e-06,29.5910153405,3.492125607,63.62241479,16.377051061,90.31150995679998,19.869176611,1.25,1.0,1.1122091805,0.8415587529999999,0.24921725,0.23080799999999999,0.455116,0.421022,0.1946172598,1.0000000000000002e-08,5.0575,0.0,11.0477985,8.224552000000001,26.51388325000001,19.435003,0.97203675,0.9440735,0.7043992500000001,0.7026509999999999,0.02184375000000001,0.0,0.29560075,0.2938525,0.0061195,0.0,35.92667975,27.659555,0.35779999999999995,0.0,1.277202,0.0,0.02796325,0.0
631,amino,phenyl,fluorophenyl,alkylsilane,0.5,0.5,0.11978249325833334,25.8911,20.6452,0.2776730335,0.190924202,3.64585125,3.6109665,297.14204975,214.5087675,17,10.492414,9.020726,9.8007855,8.723607000000001,3.0507855,2.223607,5.7424135000000005,4.809401,4.8114995,4.184017,1.46289275,0.9868035,0.844491,0.5,0.844491,0.5,0.4222455,0.25,0.4222455,0.25,0.211123,0.125,0.211123,0.125,33.5,25.0,0.8962186287999999,0.8400463525,0.0,-0.63,-0.85,0.8406604999999999,0.369303,-5.49107425,-12.7171155,-25.36461175,-51.7288005,1.736422700625,931.14960875,626.4617945,0.0948203035,0.008005090999999999,47.962391,38.12810800000001,1.45954,0.7849600000000001,79.06125,55.0475,85.80278875,61.5523995,6.25,4.5,0.4219833775,0.304806836,0.6290826422,0.5629721205,0.0324321185,6.777000000000001e-06,65.2289322,43.578373672,121.74706453969999,45.313173863500005,186.826493046,88.59254015399998,1.0,1.0,1.3434437068,0.9646388735,0.25582925,0.2463985,0.49921225,0.44743299999999997,0.0225810927,0.0,6.505,0.0,12.18177275,8.951014500000003,34.31846225,27.661490500000006,0.888231,0.8543229999999999,0.723854,0.721038,0.111769,0.077861,0.276146,0.27333,0.0,0.0,42.87509825,33.752646500000004,0.0,0.0,3.62513675,2.8598585,0.111769,0.077861
3119,nitrophenyl,pyrrole,cyano,alkylsilane,0.5,0.5,0.10789199384999999,21.484275,11.287,0.6769174554999999,0.3538840380000001,3.5867547499999994,3.5527339999999996,232.1631625,75.774438,17,8.58560425,5.207107,7.651338000000001,4.447214,2.651338,1.447214,4.61804325,2.56066,3.670099,1.973607,1.18329575,0.4736070000000001,0.6316342500000001,0.111803,0.6316342500000001,0.111803,0.29972150000000003,0.0,0.29972150000000003,0.0,0.149036,0.0,0.149036,0.0,29.0,16.0,0.96147713,0.92295426,1.0,-0.7799999999999999,-1.05,0.7384352499999999,0.161141,1.04253325,0.49,-1.848843,-4.470784,2.07796704,860.99163925,12.164797,1640.96985125,0.007915853,40.6514595,23.711684,1.071525,0.52988,70.0505,38.029,75.03965625,41.026549,5.5,3.0,0.1805955522,1.6376e-05,0.8194044477999999,0.6388252715,3.8038e-06,0.0,44.621778856999995,0.00018712100000000005,120.73814957819998,11.412437724,165.3599284272,11.412624869000002,0.75,0.0,1.1618473003,0.649821689,0.3291945,0.295557,0.7825679999999999,0.565136,0.0,0.0,26.6275,23.79000000000001,21.96520975,17.033389,17.263004000000002,5.261892,0.91355875,0.8271175,0.37898025,0.236009,0.06518975,0.0,0.62101975,0.4780485,0.0212515,0.0,34.033537,22.295281,1.4218465,0.0,3.77283025,0.0,0.08644124999999997,0.0
3074,nitrophenyl,perfluoromethyl,phenol,alkylsilane,0.5,0.5,0.1133943965,28.8125,24.7812,0.3418166285,0.323736739,3.7847667500000006,3.672818,330.8055425,267.240478,17,11.470967,10.270726,10.17852475,8.4488015,3.67852475,3.4488015,6.315743,5.418055000000002,4.9701115,4.077851,1.7659875000000005,1.577851,1.096681,0.989238,1.096681,0.989238,0.4996255,0.397189,0.4996255,0.397189,0.24981275,0.1985945,0.24981275,0.1985945,42.0,42.0,0.9300442942,0.9085883625,1.0,-0.8875000000000001,-0.98,1.56266425,1.050014,1.67503725,1.646196,7.110725,0.929059,2.91144064585,1769.69847275,1454.1466635,0.008244015,0.008046881,54.98346275,50.0499125,1.7182650000000002,1.70062,102.8125,100.07599999999998,109.29534825,108.057515,7.75,7.5,0.3465076218,0.307587924,0.6780926445000001,0.659206727,0.18000435020000002,0.118148712,87.604278798,86.64277162299999,212.59003877120003,196.35157185800003,297.4025087362,281.708363648,1.5,1.0,1.6844002412999999,1.6367181905,0.47737375,0.390875,0.51274925,0.34806149999999997,0.2104735975,0.022317451000000002,20.9,20.23,20.74583875,16.776022,32.7933495,23.892872,0.8340887499999999,0.7800305000000001,0.5945145000000001,0.475946,0.081481,0.075587,0.4054855,0.28691700000000003,0.08443025,0.024478,44.7746835,37.619526,3.68152125,1.4311999999999998,5.0829835,5.057159,0.16591125,0.111853
30,acetyl,carboxyl,cyano,alkylsilane,0.5,0.5,0.12160901371666667,13.0597,11.287,0.8023823322,0.6048137915,3.83195925,3.5527339999999996,92.57572550000002,75.774438,17,6.44400525,5.207107,5.65479325,4.447214,1.65479325,1.447214,3.18935025,2.56066,2.55445875,1.973607,0.5773965,0.4736070000000001,0.21004675,0.111803,0.21004675,0.111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.9937702279999999,0.987540456,1.0,-0.47,-0.51,0.24929425,0.161141,1.03,0.49,-1.450392,-4.470784,3.3868831274,30.8891945,12.164797,1641.0211979674998,0.11060928800000001,27.81258725,23.711684,0.43649,0.3431,46.0275,38.029,50.029023,41.026549,3.5,3.0,0.07800027250000001,1.6376e-05,0.9424819355,0.8849802470000001,0.113115034,0.0,4.0958419610000005,0.00018712100000000005,28.892993093,11.412437724,31.9013577058,11.412624869000002,0.75,0.0,0.8698379675000001,0.649821689,0.35090475,0.295557,0.90437275,0.8087455,0.1109890422,0.0,25.4875,23.79000000000001,16.60981175,16.1862345,9.7313625,5.261892,0.81009225,0.6201845,0.34785675,0.236009,0.12445825,0.0,0.6521432500000001,0.5402954999999999,0.0654495,0.0,20.8165775,19.337874,1.85012625,0.0,3.6744705,0.0,0.18990775,0.0
1180,cyano,nitrophenyl,cyano,alkylsilane,0.5,0.5,0.105941663075,17.9236,11.287,0.8642209681999999,0.7284910634999999,3.60781025,3.5527339999999996,173.57362375,75.774438,17,7.29069325,5.207107,6.276338,4.447214,2.276338,1.447214,3.8170225,2.56066,2.939894,1.973607,0.939894,0.47360699999999994,0.4540315,0.111803,0.4540315,0.111803,0.1985945,0.0,0.1985945,0.0,0.09929725,0.0,0.09929725,0.0,25.0,16.0,0.9928551982,0.9857103965,0.0,-0.7275,-0.945,0.64505,0.161141,0.9323334999999999,0.49,-3.03988,-4.470784,2.52889169265,730.87041475,12.164797,2461.450356598,1640.968926549,34.8547915,23.711684,0.873215,0.52988,61.04225,38.029,65.03183125,41.026549,4.75,3.0,0.0593448688,1.6376e-05,0.9406551312,0.8813266384999999,2.279e-06,0.0,31.435274942800003,0.00018712099999999997,109.58996224319999,11.412437724,141.0252371835,11.412624869000002,0.5,0.0,1.0060123315,0.649821689,0.31609825,0.295557,0.8406975,0.681395,0.0,0.0,28.6275,23.790000000000006,20.84775275,17.033389,12.60004375,5.261892,0.9409549999999999,0.8819100000000001,0.306348,0.236009,0.0377935,0.0,0.6936519999999999,0.623313,0.0212515,0.0,29.4973705,22.295281,1.4218465,0.0,2.5285795,0.0,0.05904500000000001,0.0
105,acetyl,ethylene,carboxyl,alkylsilane,0.5,0.5,0.119895447075,14.7114,13.3098,0.6044907248,0.5660391825000001,4.11131575,3.823378,109.796077,94.701658,17,7.45024125,6.7844570000000015,6.760310499999999,5.816497,1.7603105,1.7041240000000002,3.74288,3.48138,3.0842795,2.566497,0.630155,0.602062,0.2572595,0.22706199999999999,0.2572595,0.22706199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,21.0,0.9874746252,0.9845418375,1.0,-0.4125,-0.53,0.2901445,0.137015,1.3375,1.205,-0.3740385,-2.218077,2.7105866904,46.23621775,35.647376,0.1458968525,0.12620248,30.70070925,29.766501,0.4923500000000001,0.0909,50.02625,44.0325,55.03276825,50.0444075,3.75,3.5,0.15640782849999998,0.137858338,0.8690880548000001,0.8559797515,0.1528911492,0.14668748850000002,6.7234099998,6.4282992095,38.5187469963,32.0866539925,43.8995734505,36.850210795,1.25,1.0,1.019655692,0.981955861,0.36286525,0.3175825,0.6735475000000001,0.6556770000000001,0.1306332108,0.078576664,22.9175,8.535,14.7404235,11.116174,14.4350035,9.903345,0.6570585,0.387865,0.49309925,0.350337,0.2120425,0.07374800000000001,0.50690075,0.3641385,0.130899,0.0,19.32486775,10.964168,3.7002525,0.0,6.15030675,2.3972685,0.3429415,0.07374800000000001
3025,nitro,pyrrole,ethylene,alkylsilane,0.5,0.5,0.12089703634166668,17.547525,15.871,0.5332216618,0.5010502745000001,4.0146655,3.6298150000000002,161.75394075,125.728624,17,7.94337575,7.654700999999998,7.427731,7.355461999999998,1.927731,1.5,4.10405925,3.854059,3.4957955000000003,3.491591000000001,0.75899225,0.5,0.332331,0.125,0.332331,0.125,0.101127,0.0,0.101127,0.0,0.04973875,0.0,0.04973875,0.0,23.0,18.0,0.9597771445,0.935144113,0.0,-0.46,-0.66,0.754875,0.042408999999999995,0.95269975,0.74,-2.629736,-6.106154,1.1222160316583334,162.46912075,50.070311,0.17558891420000006,0.1150114745,33.231051,29.209355,0.9001549999999999,0.60801,51.036,36.033,56.54203175,42.04695,4.0,3.0,0.2319720165,0.175804638,0.768027986,0.711860605,6.3502000000000015e-06,3.0495e-06,15.9694162223,3.492125607,32.524846178000004,16.377051061,48.4942623675,19.869176611,1.0,1.0,0.9876536215,0.8415587529999999,0.293954,0.23080799999999999,0.5273815,0.421022,5e-09,0.0,14.7325,0.0,13.49093375,8.224552000000001,18.22451425,17.0140255,0.87581875,0.7516375,0.579745,0.4568390000000001,0.12418125,0.0,0.4202550000000001,0.297349,0.0,0.0,27.94261775,27.659555,0.0,0.0,3.77283025,0.0,0.12418125,0.0
440,amino,ethylene,ethylene,alkylsilane,0.5,0.5,0.11897942945000001,14.4311,12.9912,0.4569238450000001,0.348454641,4.18493625,3.9703565,107.69414775,89.6596715,17,7.26036325,6.8660255,7.1118035000000015,6.723607,1.3618035,1.223607,3.62638825,3.3987175000000005,3.2795085,3.059017,0.43090175,0.3618035,0.09375,0.0625,0.09375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,0.940442428,0.89647468,0.0,-0.205,-0.26,0.0318505,0.021292,-6.205,-13.15,-30.589615500000004,-55.073077000000005,0.7696488353000001,41.82427475,33.5782385,0.2664506773,0.236166354,27.212042999999998,25.214731,0.78795,0.3836,33.52925,31.0255,39.29576225,36.5445745,2.75,2.5,0.2788637882,0.175804638,0.7722022352,0.7202091034999999,0.032434237500000004,9.651e-06,3.0503054432999996,2.6084852795,12.7346763445,9.092301628,15.635478053,11.401779495,1.0,1.0,0.7400989068000001,0.6386390605000001,0.25679875,0.23080799999999999,0.55194575,0.421022,0.0225811002,1e-08,6.505,0.0,7.902404,7.580255999999999,17.75013825,16.0652735,0.9271615,0.8543229999999999,0.68866125,0.6746715,0.0728385,0.0,0.31133875,0.297349,0.0,0.0,24.222613,20.785671,0.0,0.0,1.42992925,0.0,0.0728385,0.0
